Graph_ID,Matched_Count,Mismatched_Count,Classification
graph_4821,40320,0,1
graph_4822,20160,20160,2
graph_4823,40320,0,1
graph_4824,40320,0,1
graph_4825,40320,0,1
graph_4826,40320,0,1
graph_4827,20160,20160,2
graph_4828,40320,0,1
graph_4829,40320,0,1
graph_483,40320,0,1
graph_4830,40320,0,1
graph_4831,40320,0,1
graph_4832,40320,0,1
graph_4833,40320,0,1
graph_4834,40320,0,1
graph_4835,40320,0,1
graph_4836,40320,0,1
graph_4837,40320,0,1
graph_4838,40320,0,1
graph_4839,40320,0,1
graph_484,40320,0,1
graph_4840,40320,0,1
graph_4841,40320,0,1
graph_4842,40320,0,1
graph_4843,40320,0,1
graph_4844,40320,0,1
graph_4845,40320,0,1
graph_4846,40320,0,1
graph_4847,40320,0,1
graph_4848,40320,0,1
graph_4849,40320,0,1
graph_485,40320,0,1
graph_4850,40320,0,1
graph_4851,40320,0,1
graph_4852,40320,0,1
graph_4853,40320,0,1
graph_4854,40320,0,1
graph_4855,40320,0,1
graph_4856,40320,0,1
graph_4857,40320,0,1
graph_4858,40320,0,1
graph_4859,40320,0,1
graph_486,40320,0,1
graph_4860,40320,0,1
graph_4861,40320,0,1
graph_4862,40320,0,1
graph_4863,40320,0,1
graph_4864,40320,0,1
graph_4865,40320,0,1
graph_4866,40320,0,1
graph_4867,40320,0,1
graph_4868,40320,0,1
graph_4869,40320,0,1
graph_487,40320,0,1
graph_4870,40320,0,1
graph_4871,40320,0,1
graph_4872,40320,0,1
graph_4873,40320,0,1
graph_4874,40320,0,1
graph_4875,40320,0,1
graph_4876,40320,0,1
graph_4877,20160,20160,2
graph_4878,40320,0,1
graph_4879,40320,0,1
graph_488,40320,0,1
graph_4880,40320,0,1
graph_4881,40320,0,1
graph_4882,40320,0,1
graph_4883,40320,0,1
graph_4884,40320,0,1
graph_4885,0,40320,3
graph_4886,40320,0,1
graph_4887,40320,0,1
graph_4888,40320,0,1
graph_4889,40320,0,1
graph_489,40320,0,1
graph_4890,40320,0,1
graph_4891,40320,0,1
graph_4892,40320,0,1
graph_4893,40320,0,1
graph_4894,40320,0,1
graph_4895,40320,0,1
graph_4896,40320,0,1
graph_4897,40320,0,1
graph_4898,40320,0,1
graph_4899,40320,0,1
graph_49,40320,0,1
graph_490,40320,0,1
graph_4900,40320,0,1
graph_4901,40320,0,1
graph_4902,40320,0,1
graph_4903,40320,0,1
graph_4904,40320,0,1
graph_4905,40320,0,1
graph_4906,40320,0,1
graph_4907,40320,0,1
graph_4908,40320,0,1
graph_4909,40320,0,1
graph_491,40320,0,1
graph_4910,40320,0,1
graph_4911,40320,0,1
graph_4912,40320,0,1
graph_4913,40320,0,1
graph_4914,40320,0,1
graph_4915,40320,0,1
graph_4916,40320,0,1
graph_4917,40320,0,1
graph_4918,40320,0,1
graph_4919,40320,0,1
graph_492,40320,0,1
graph_4920,40320,0,1
graph_4921,40320,0,1
graph_4922,40320,0,1
graph_4923,40320,0,1
graph_4924,40320,0,1
graph_4925,40320,0,1
graph_4926,40320,0,1
graph_4927,40320,0,1
graph_4928,40320,0,1
graph_4929,40320,0,1
graph_493,40320,0,1
graph_4930,0,40320,3
graph_4931,40320,0,1
graph_4932,40320,0,1
graph_4933,40320,0,1
graph_4934,40320,0,1
graph_4935,40320,0,1
graph_4936,40320,0,1
graph_4937,40320,0,1
graph_4938,40320,0,1
graph_4939,40320,0,1
graph_494,40320,0,1
graph_4940,40320,0,1
graph_4941,40320,0,1
graph_4942,40320,0,1
graph_4943,40320,0,1
graph_4944,40320,0,1
graph_4945,40320,0,1
graph_4946,40320,0,1
graph_4947,40320,0,1
graph_4948,40320,0,1
graph_4949,40320,0,1
graph_495,40320,0,1
graph_4950,40320,0,1
graph_4951,40320,0,1
graph_4952,40320,0,1
graph_4953,40320,0,1
graph_4954,40320,0,1
graph_4955,40320,0,1
graph_4956,40320,0,1
graph_4957,40320,0,1
graph_4958,40320,0,1
graph_4959,40320,0,1
graph_496,40320,0,1
graph_4960,40320,0,1
graph_4961,40320,0,1
graph_4962,40320,0,1
graph_4963,40320,0,1
graph_4964,40320,0,1
graph_4965,40320,0,1
graph_4966,40320,0,1
graph_4967,40320,0,1
graph_4968,40320,0,1
graph_4969,40320,0,1
graph_497,40320,0,1
graph_4970,40320,0,1
graph_4971,40320,0,1
graph_4972,40320,0,1
graph_4973,40320,0,1
graph_4974,40320,0,1
graph_4975,40320,0,1
graph_4976,40320,0,1
graph_4977,40320,0,1
graph_4978,40320,0,1
graph_4979,40320,0,1
graph_498,40320,0,1
graph_4980,40320,0,1
graph_4981,40320,0,1
graph_4982,40320,0,1
graph_4983,40320,0,1
graph_4984,40320,0,1
graph_4985,26880,13440,2
graph_4986,40320,0,1
graph_4987,30240,10080,2
graph_4988,40320,0,1
graph_4989,40320,0,1
graph_499,40320,0,1
graph_4990,40320,0,1
graph_4991,40320,0,1
graph_4992,40320,0,1
graph_4993,40320,0,1
graph_4994,20160,20160,2
graph_4995,40320,0,1
graph_4996,40320,0,1
graph_4997,20160,20160,2
graph_4998,20160,20160,2
graph_4999,40320,0,1
graph_5,40320,0,1
graph_50,40320,0,1
graph_500,40320,0,1
graph_5000,40320,0,1
graph_5001,40320,0,1
graph_5002,40320,0,1
graph_5003,40320,0,1
graph_5004,40320,0,1
graph_5005,40320,0,1
graph_5006,40320,0,1
graph_5007,40320,0,1
graph_5008,40320,0,1
graph_5009,40320,0,1
graph_501,40320,0,1
graph_5010,40320,0,1
graph_5011,40320,0,1
graph_5012,40320,0,1
graph_5013,40320,0,1
graph_5014,40320,0,1
graph_5015,40320,0,1
graph_5016,40320,0,1
graph_5017,40320,0,1
graph_5018,40320,0,1
graph_5019,40320,0,1
graph_502,40320,0,1
graph_5020,40320,0,1
graph_5021,40320,0,1
graph_5022,0,40320,3
graph_5023,40320,0,1
graph_5024,40320,0,1
graph_5025,40320,0,1
graph_5026,20160,20160,2
graph_5027,40320,0,1
graph_5028,40320,0,1
graph_5029,40320,0,1
graph_503,40320,0,1
graph_5030,40320,0,1
graph_5031,40320,0,1
graph_5032,40320,0,1
graph_5033,40320,0,1
graph_5034,40320,0,1
graph_5035,40320,0,1
graph_5036,40320,0,1
graph_5037,28800,11520,2
graph_5038,23040,17280,2
graph_5039,40320,0,1
graph_504,40320,0,1
graph_5040,40320,0,1
graph_5041,40320,0,1
graph_5042,40320,0,1
graph_5043,40320,0,1
graph_5044,40320,0,1
graph_5045,40320,0,1
graph_5046,40320,0,1
graph_5047,40320,0,1
graph_5048,20160,20160,2
graph_5049,40320,0,1
graph_505,40320,0,1
graph_5050,40320,0,1
graph_5051,40320,0,1
graph_5052,40320,0,1
graph_5053,40320,0,1
graph_5054,40320,0,1
graph_5055,40320,0,1
graph_5056,40320,0,1
graph_5057,40320,0,1
graph_5058,20160,20160,2
graph_5059,40320,0,1
graph_506,40320,0,1
graph_5060,40320,0,1
graph_5061,40320,0,1
graph_5062,40320,0,1
graph_5063,40320,0,1
graph_5064,40320,0,1
graph_5065,40320,0,1
graph_5066,40320,0,1
graph_5067,40320,0,1
graph_5068,40320,0,1
graph_5069,40320,0,1
graph_507,40320,0,1
graph_5070,40320,0,1
graph_5071,40320,0,1
graph_5072,40320,0,1
graph_5073,40320,0,1
graph_5074,40320,0,1
graph_5075,40320,0,1
graph_5076,40320,0,1
graph_5077,40320,0,1
graph_5078,40320,0,1
graph_5079,40320,0,1
graph_508,40320,0,1
graph_5080,40320,0,1
graph_5081,40320,0,1
graph_5082,40320,0,1
graph_5083,40320,0,1
graph_5084,20160,20160,2
graph_5085,40320,0,1
graph_5086,40320,0,1
graph_5087,40320,0,1
graph_5088,40320,0,1
graph_5089,40320,0,1
graph_509,40320,0,1
graph_5090,40320,0,1
graph_5091,40320,0,1
graph_5092,40320,0,1
graph_5093,40320,0,1
graph_5094,40320,0,1
graph_5095,30240,10080,2
graph_5096,40320,0,1
graph_5097,30240,10080,2
graph_5098,40320,0,1
graph_5099,40320,0,1
graph_51,40320,0,1
graph_510,40320,0,1
graph_5100,40320,0,1
graph_5101,40320,0,1
graph_5102,40320,0,1
graph_5103,40320,0,1
graph_5104,40320,0,1
graph_5105,40320,0,1
graph_5106,40320,0,1
graph_5107,40320,0,1
graph_5108,40320,0,1
graph_5109,40320,0,1
graph_511,40320,0,1
graph_5110,40320,0,1
graph_5111,40320,0,1
graph_5112,40320,0,1
graph_5113,40320,0,1
graph_5114,40320,0,1
graph_5115,40320,0,1
graph_5116,40320,0,1
graph_5117,40320,0,1
graph_5118,40320,0,1
graph_5119,40320,0,1
graph_512,40320,0,1
graph_5120,40320,0,1
graph_5121,26880,13440,2
graph_5122,40320,0,1
graph_5123,40320,0,1
graph_5124,40320,0,1
graph_5125,40320,0,1
graph_5126,40320,0,1
graph_5127,40320,0,1
graph_5128,40320,0,1
graph_5129,40320,0,1
graph_513,40320,0,1
graph_5130,40320,0,1
graph_5131,40320,0,1
graph_5132,40320,0,1
graph_5133,40320,0,1
graph_5134,40320,0,1
graph_5135,40320,0,1
graph_5136,40320,0,1
graph_5137,40320,0,1
graph_5138,40320,0,1
graph_5139,20160,20160,2
graph_514,40320,0,1
graph_5140,40320,0,1
graph_5141,40320,0,1
graph_5142,40320,0,1
graph_5143,40320,0,1
graph_5144,40320,0,1
graph_5145,40320,0,1
graph_5146,40320,0,1
graph_5147,40320,0,1
graph_5148,40320,0,1
graph_5149,40320,0,1
graph_515,40320,0,1
graph_5150,40320,0,1
graph_5151,40320,0,1
graph_5152,40320,0,1
graph_5153,40320,0,1
graph_5154,40320,0,1
graph_5155,40320,0,1
graph_5156,40320,0,1
graph_5157,40320,0,1
graph_5158,40320,0,1
graph_5159,40320,0,1
graph_516,40320,0,1
graph_5160,40320,0,1
graph_5161,40320,0,1
graph_5162,40320,0,1
graph_5163,40320,0,1
graph_5164,40320,0,1
graph_5165,40320,0,1
graph_5166,40320,0,1
graph_5167,40320,0,1
graph_5168,40320,0,1
graph_5169,40320,0,1
graph_517,40320,0,1
graph_5170,40320,0,1
graph_5171,40320,0,1
graph_5172,40320,0,1
graph_5173,40320,0,1
graph_5174,40320,0,1
graph_5175,40320,0,1
graph_5176,40320,0,1
graph_5177,40320,0,1
graph_5178,40320,0,1
graph_5179,40320,0,1
graph_518,40320,0,1
graph_5180,40320,0,1
graph_5181,40320,0,1
graph_5182,40320,0,1
graph_5183,40320,0,1
graph_5184,40320,0,1
graph_5185,40320,0,1
graph_5186,40320,0,1
graph_5187,40320,0,1
graph_5188,40320,0,1
graph_5189,40320,0,1
graph_519,40320,0,1
graph_5190,40320,0,1
graph_5191,40320,0,1
graph_5192,40320,0,1
graph_5193,40320,0,1
graph_5194,40320,0,1
graph_5195,40320,0,1
graph_5196,40320,0,1
graph_5197,20160,20160,2
graph_5198,40320,0,1
graph_5199,40320,0,1
graph_52,40320,0,1
graph_520,40320,0,1
graph_5200,40320,0,1
graph_5201,40320,0,1
graph_5202,40320,0,1
graph_5203,40320,0,1
graph_5204,40320,0,1
graph_5205,40320,0,1
graph_5206,40320,0,1
graph_5207,40320,0,1
graph_5208,40320,0,1
graph_5209,40320,0,1
graph_521,32256,8064,2
graph_5210,40320,0,1
graph_5211,40320,0,1
graph_5212,40320,0,1
graph_5213,40320,0,1
graph_5214,40320,0,1
graph_5215,40320,0,1
graph_5216,40320,0,1
graph_5217,40320,0,1
graph_5218,40320,0,1
graph_5219,40320,0,1
graph_522,40320,0,1
graph_5220,40320,0,1
graph_5221,20160,20160,2
graph_5222,40320,0,1
graph_5223,40320,0,1
graph_5224,40320,0,1
graph_5225,40320,0,1
graph_5226,40320,0,1
graph_5227,40320,0,1
graph_5228,40320,0,1
graph_5229,40320,0,1
graph_523,40320,0,1
graph_5230,40320,0,1
graph_5231,40320,0,1
graph_5232,40320,0,1
graph_5233,40320,0,1
graph_5234,40320,0,1
graph_5235,40320,0,1
graph_5236,40320,0,1
graph_5237,40320,0,1
graph_5238,40320,0,1
graph_5239,40320,0,1
graph_524,40320,0,1
graph_5240,40320,0,1
graph_5241,40320,0,1
graph_5242,40320,0,1
graph_5243,40320,0,1
graph_5244,40320,0,1
graph_5245,40320,0,1
graph_5246,40320,0,1
graph_5247,40320,0,1
graph_5248,40320,0,1
graph_5249,40320,0,1
graph_525,32256,8064,2
graph_5250,40320,0,1
graph_5251,40320,0,1
graph_5252,40320,0,1
graph_5253,40320,0,1
graph_5254,40320,0,1
graph_5255,40320,0,1
graph_5256,40320,0,1
graph_5257,40320,0,1
graph_5258,40320,0,1
graph_5259,40320,0,1
graph_526,40320,0,1
graph_5260,40320,0,1
graph_5261,40320,0,1
graph_5262,40320,0,1
graph_5263,40320,0,1
graph_5264,40320,0,1
graph_5265,40320,0,1
graph_5266,40320,0,1
graph_5267,40320,0,1
graph_5268,40320,0,1
graph_5269,40320,0,1
graph_527,40320,0,1
graph_5270,40320,0,1
graph_5271,40320,0,1
graph_5272,40320,0,1
graph_5273,40320,0,1
graph_5274,40320,0,1
graph_5275,40320,0,1
graph_5276,40320,0,1
graph_5277,40320,0,1
graph_5278,40320,0,1
graph_5279,40320,0,1
graph_528,40320,0,1
graph_5280,40320,0,1
graph_5281,40320,0,1
graph_5282,40320,0,1
graph_5283,40320,0,1
graph_5284,40320,0,1
graph_5285,40320,0,1
graph_5286,40320,0,1
graph_5287,40320,0,1
graph_5288,40320,0,1
graph_5289,40320,0,1
graph_529,40320,0,1
graph_5290,40320,0,1
graph_5291,40320,0,1
graph_5292,40320,0,1
graph_5293,40320,0,1
graph_5294,40320,0,1
graph_5295,40320,0,1
graph_5296,40320,0,1
graph_5297,40320,0,1
graph_5298,40320,0,1
graph_5299,40320,0,1
graph_53,40320,0,1
graph_530,40320,0,1
graph_5300,40320,0,1
graph_5301,40320,0,1
graph_5302,40320,0,1
graph_5303,0,40320,3
graph_5304,40320,0,1
graph_5305,40320,0,1
graph_5306,40320,0,1
graph_5307,40320,0,1
graph_5308,40320,0,1
graph_5309,40320,0,1
graph_531,40320,0,1
graph_5310,40320,0,1
graph_5311,40320,0,1
graph_5312,40320,0,1
graph_5313,40320,0,1
graph_5314,40320,0,1
graph_5315,40320,0,1
graph_5316,40320,0,1
graph_5317,40320,0,1
graph_5318,40320,0,1
graph_5319,40320,0,1
graph_532,40320,0,1
graph_5320,40320,0,1
graph_5321,40320,0,1
graph_5322,40320,0,1
graph_5323,26880,13440,2
graph_5324,40320,0,1
graph_5325,40320,0,1
graph_5326,40320,0,1
graph_5327,40320,0,1
graph_5328,40320,0,1
graph_5329,40320,0,1
graph_533,40320,0,1
graph_5330,40320,0,1
graph_5331,40320,0,1
graph_5332,40320,0,1
graph_5333,26880,13440,2
graph_5334,40320,0,1
graph_5335,40320,0,1
graph_5336,40320,0,1
graph_5337,40320,0,1
graph_5338,40320,0,1
graph_5339,40320,0,1
graph_534,40320,0,1
graph_5340,40320,0,1
graph_5341,40320,0,1
graph_5342,40320,0,1
graph_5343,40320,0,1
graph_5344,40320,0,1
graph_5345,26880,13440,2
graph_5346,40320,0,1
graph_5347,26880,13440,2
graph_5348,40320,0,1
graph_5349,40320,0,1
graph_535,40320,0,1
graph_5350,40320,0,1
graph_5351,40320,0,1
graph_5352,40320,0,1
graph_5353,40320,0,1
graph_5354,40320,0,1
graph_5355,30240,10080,2
graph_5356,40320,0,1
graph_5357,40320,0,1
graph_5358,40320,0,1
graph_5359,40320,0,1
graph_536,40320,0,1
graph_5360,40320,0,1
graph_5361,40320,0,1
graph_5362,40320,0,1
graph_5363,40320,0,1
graph_5364,40320,0,1
graph_5365,40320,0,1
graph_5366,40320,0,1
graph_5367,40320,0,1
graph_5368,40320,0,1
graph_5369,40320,0,1
graph_537,40320,0,1
graph_5370,40320,0,1
graph_5371,40320,0,1
graph_5372,40320,0,1
graph_5373,40320,0,1
graph_5374,40320,0,1
graph_5375,40320,0,1
graph_5376,40320,0,1
graph_5377,40320,0,1
graph_5378,40320,0,1
graph_5379,40320,0,1
graph_538,40320,0,1
graph_5380,40320,0,1
graph_5381,40320,0,1
graph_5382,40320,0,1
graph_5383,40320,0,1
graph_5384,40320,0,1
graph_5385,40320,0,1
graph_5386,40320,0,1
graph_5387,40320,0,1
graph_5388,40320,0,1
graph_5389,40320,0,1
graph_539,40320,0,1
graph_5390,40320,0,1
graph_5391,40320,0,1
graph_5392,32256,8064,2
graph_5393,40320,0,1
graph_5394,40320,0,1
graph_5395,40320,0,1
graph_5396,40320,0,1
graph_5397,40320,0,1
graph_5398,40320,0,1
graph_5399,40320,0,1
graph_54,40320,0,1
graph_540,40320,0,1
graph_5400,40320,0,1
graph_5401,40320,0,1
graph_5402,40320,0,1
graph_5403,40320,0,1
graph_5404,40320,0,1
graph_5405,40320,0,1
graph_5406,40320,0,1
graph_5407,40320,0,1
graph_5408,40320,0,1
graph_5409,40320,0,1
graph_541,40320,0,1
graph_5410,40320,0,1
graph_5411,40320,0,1
graph_5412,40320,0,1
graph_5413,40320,0,1
graph_5414,40320,0,1
graph_5415,40320,0,1
graph_5416,40320,0,1
graph_5417,40320,0,1
graph_5418,40320,0,1
graph_5419,40320,0,1
graph_542,40320,0,1
graph_5420,40320,0,1
graph_5421,40320,0,1
graph_5422,40320,0,1
graph_5423,40320,0,1
graph_5424,40320,0,1
graph_5425,40320,0,1
graph_5426,40320,0,1
graph_5427,40320,0,1
graph_5428,40320,0,1
graph_5429,40320,0,1
graph_543,40320,0,1
graph_5430,40320,0,1
graph_5431,40320,0,1
graph_5432,40320,0,1
graph_5433,40320,0,1
graph_5434,40320,0,1
graph_5435,40320,0,1
graph_5436,40320,0,1
graph_5437,40320,0,1
graph_5438,40320,0,1
graph_5439,40320,0,1
graph_544,40320,0,1
graph_5440,40320,0,1
graph_5441,40320,0,1
graph_5442,40320,0,1
graph_5443,20160,20160,2
graph_5444,40320,0,1
graph_5445,40320,0,1
graph_5446,40320,0,1
graph_5447,40320,0,1
graph_5448,40320,0,1
graph_5449,40320,0,1
graph_545,40320,0,1
graph_5450,40320,0,1
graph_5451,40320,0,1
graph_5452,40320,0,1
graph_5453,40320,0,1
graph_5454,40320,0,1
graph_5455,40320,0,1
graph_5456,40320,0,1
graph_5457,40320,0,1
graph_5458,40320,0,1
graph_5459,40320,0,1
graph_546,40320,0,1
graph_5460,40320,0,1
graph_5461,40320,0,1
graph_5462,40320,0,1
graph_5463,40320,0,1
graph_5464,40320,0,1
graph_5465,40320,0,1
graph_5466,40320,0,1
graph_5467,40320,0,1
graph_5468,40320,0,1
graph_5469,40320,0,1
graph_547,40320,0,1
graph_5470,40320,0,1
graph_5471,40320,0,1
graph_5472,40320,0,1
graph_5473,40320,0,1
graph_5474,40320,0,1
graph_5475,40320,0,1
graph_5476,40320,0,1
graph_5477,40320,0,1
graph_5478,40320,0,1
graph_5479,40320,0,1
graph_548,40320,0,1
graph_5480,40320,0,1
graph_5481,40320,0,1
graph_5482,40320,0,1
graph_5483,40320,0,1
graph_5484,40320,0,1
graph_5485,40320,0,1
graph_5486,40320,0,1
graph_5487,40320,0,1
graph_5488,40320,0,1
graph_5489,40320,0,1
graph_549,40320,0,1
graph_5490,40320,0,1
graph_5491,40320,0,1
graph_5492,40320,0,1
graph_5493,40320,0,1
graph_5494,40320,0,1
graph_5495,40320,0,1
graph_5496,40320,0,1
graph_5497,40320,0,1
graph_5498,40320,0,1
graph_5499,40320,0,1
graph_55,40320,0,1
graph_550,40320,0,1
graph_5500,40320,0,1
graph_5501,40320,0,1
graph_5502,40320,0,1
graph_5503,40320,0,1
graph_5504,40320,0,1
graph_5505,40320,0,1
graph_5506,40320,0,1
graph_5507,40320,0,1
graph_5508,40320,0,1
graph_5509,40320,0,1
graph_551,40320,0,1
graph_5510,40320,0,1
graph_5511,40320,0,1
graph_5512,40320,0,1
graph_5513,40320,0,1
graph_5514,40320,0,1
graph_5515,40320,0,1
graph_5516,40320,0,1
graph_5517,40320,0,1
graph_5518,40320,0,1
graph_5519,40320,0,1
graph_552,40320,0,1
graph_5520,40320,0,1
graph_5521,40320,0,1
graph_5522,40320,0,1
graph_5523,40320,0,1
graph_5524,26880,13440,2
graph_5525,40320,0,1
graph_5526,40320,0,1
graph_5527,40320,0,1
graph_5528,40320,0,1
graph_5529,40320,0,1
graph_553,40320,0,1
graph_5530,40320,0,1
graph_5531,40320,0,1
graph_5532,40320,0,1
graph_5533,40320,0,1
graph_5534,40320,0,1
graph_5535,40320,0,1
graph_5536,40320,0,1
graph_5537,26880,13440,2
graph_5538,40320,0,1
graph_5539,40320,0,1
graph_554,40320,0,1
graph_5540,40320,0,1
graph_5541,40320,0,1
graph_5542,40320,0,1
graph_5543,40320,0,1
graph_5544,40320,0,1
graph_5545,40320,0,1
graph_5546,40320,0,1
graph_5547,40320,0,1
graph_5548,40320,0,1
graph_5549,26880,13440,2
graph_555,40320,0,1
graph_5550,40320,0,1
graph_5551,40320,0,1
graph_5552,40320,0,1
graph_5553,40320,0,1
graph_5554,40320,0,1
graph_5555,40320,0,1
graph_5556,40320,0,1
graph_5557,40320,0,1
graph_5558,40320,0,1
graph_5559,40320,0,1
graph_556,40320,0,1
graph_5560,40320,0,1
graph_5561,40320,0,1
graph_5562,26880,13440,2
graph_5563,40320,0,1
graph_5564,40320,0,1
graph_5565,40320,0,1
graph_5566,26880,13440,2
graph_5567,26880,13440,2
graph_5568,40320,0,1
graph_5569,40320,0,1
graph_557,40320,0,1
graph_5570,40320,0,1
graph_5571,40320,0,1
graph_5572,40320,0,1
graph_5573,40320,0,1
graph_5574,40320,0,1
graph_5575,40320,0,1
graph_5576,40320,0,1
graph_5577,40320,0,1
graph_5578,40320,0,1
graph_5579,40320,0,1
graph_558,26880,13440,2
graph_5580,40320,0,1
graph_5581,40320,0,1
graph_5582,40320,0,1
graph_5583,40320,0,1
graph_5584,40320,0,1
graph_5585,40320,0,1
graph_5586,40320,0,1
graph_5587,40320,0,1
graph_5588,40320,0,1
graph_5589,40320,0,1
graph_559,40320,0,1
graph_5590,40320,0,1
graph_5591,40320,0,1
graph_5592,40320,0,1
graph_5593,40320,0,1
graph_5594,40320,0,1
graph_5595,40320,0,1
graph_5596,40320,0,1
graph_5597,40320,0,1
graph_5598,40320,0,1
graph_5599,40320,0,1
graph_56,40320,0,1
graph_560,40320,0,1
graph_5600,40320,0,1
graph_5601,40320,0,1
graph_5602,40320,0,1
graph_5603,40320,0,1
graph_5604,40320,0,1
graph_5605,40320,0,1
graph_5606,26880,13440,2
graph_5607,26880,13440,2
graph_5608,40320,0,1
graph_5609,40320,0,1
graph_561,40320,0,1
graph_5610,40320,0,1
graph_5611,40320,0,1
graph_5612,40320,0,1
graph_5613,40320,0,1
graph_5614,40320,0,1
graph_5615,40320,0,1
graph_5616,40320,0,1
graph_5617,20160,20160,2
graph_5618,20160,20160,2
graph_5619,20160,20160,2
graph_562,40320,0,1
graph_5620,40320,0,1
graph_5621,40320,0,1
graph_5622,40320,0,1
graph_5623,40320,0,1
graph_5624,40320,0,1
graph_5625,40320,0,1
graph_5626,20160,20160,2
graph_5627,40320,0,1
graph_5628,40320,0,1
graph_5629,40320,0,1
graph_563,40320,0,1
graph_5630,40320,0,1
graph_5631,40320,0,1
graph_5632,40320,0,1
graph_5633,40320,0,1
graph_5634,40320,0,1
graph_5635,40320,0,1
graph_5636,40320,0,1
graph_5637,40320,0,1
graph_5638,40320,0,1
graph_5639,40320,0,1
graph_564,40320,0,1
graph_5640,40320,0,1
graph_5641,40320,0,1
graph_5642,40320,0,1
graph_5643,40320,0,1
graph_5644,40320,0,1
graph_5645,40320,0,1
graph_5646,40320,0,1
graph_5647,40320,0,1
graph_5648,40320,0,1
graph_5649,40320,0,1
graph_565,40320,0,1
graph_5650,40320,0,1
graph_5651,40320,0,1
graph_5652,40320,0,1
graph_5653,40320,0,1
graph_5654,40320,0,1
graph_5655,40320,0,1
graph_5656,40320,0,1
graph_5657,40320,0,1
graph_5658,40320,0,1
graph_5659,40320,0,1
graph_566,40320,0,1
graph_5660,40320,0,1
graph_5661,40320,0,1
graph_5662,40320,0,1
graph_5663,40320,0,1
graph_5664,40320,0,1
graph_5665,40320,0,1
graph_5666,40320,0,1
graph_5667,40320,0,1
graph_5668,40320,0,1
graph_5669,40320,0,1
graph_567,40320,0,1
graph_5670,40320,0,1
graph_5671,40320,0,1
graph_5672,40320,0,1
graph_5673,40320,0,1
graph_5674,40320,0,1
graph_5675,40320,0,1
graph_5676,40320,0,1
graph_5677,40320,0,1
graph_5678,40320,0,1
graph_5679,40320,0,1
graph_568,40320,0,1
graph_5680,40320,0,1
graph_5681,40320,0,1
graph_5682,40320,0,1
graph_5683,40320,0,1
